DT, X, Y, Z
320.937,334.163361,37.57814,349.515533
320.956,334.036133,37.562916,349.696747
320.971,333.884491,37.546139,349.910614
320.988,333.76416,37.532497,350.079163
321.004,333.627197,37.51675,350.268677
321.021,333.497589,37.501762,350.446259
321.041,333.359192,37.486015,350.633698
321.056,333.195679,37.467266,350.853302
321.07,333.072357,37.453465,351.016632
321.088,332.957062,37.440834,351.168518
321.104,332.808228,37.423431,351.362915
321.121,332.674988,37.408154,351.534088
321.142,332.532166,37.392635,351.7146
321.157,332.354828,37.37265,351.93631
321.171,332.22699,37.358631,352.092804
321.188,332.107239,37.345177,352.238281
321.204,331.960663,37.328526,352.413422
321.221,331.822174,37.311779,352.577545
321.241,331.674866,37.293262,352.751282
321.257,331.501129,37.269978,352.954254
321.272,331.361237,37.250145,353.115967
321.285,331.229065,37.2309,353.266266
321.305,331.11377,37.213947,353.395538
321.321,330.935547,37.186462,353.593658
321.342,330.792328,37.164005,353.751007
321.357,330.602783,37.135147,353.955872
321.371,330.4664,37.114471,354.101135
321.388,330.338593,37.094265,354.235901
321.403,330.182922,37.069527,354.398346
321.419,330.045227,37.046131,354.541229
321.436,329.897797,37.02002,354.692841
321.452,329.740845,36.990574,354.853485
321.47,329.592621,36.961472,355.003784
321.488,329.425354,36.927311,355.172028
321.505,329.257202,36.891388,355.339478
321.522,329.097321,36.856819,355.496735
321.533,328.935791,36.821632,355.653351
321.554,328.830658,36.798882,355.753998
321.572,328.628479,36.75462,355.945892
321.589,328.453339,36.716026,356.109863
321.605,328.286743,36.678936,356.264618
321.622,328.128967,36.642242,356.409851
321.642,327.95993,36.601402,356.564056
321.657,327.759399,36.551083,356.745575
321.668,327.608368,36.511574,356.881927
321.686,327.496674,36.4818,356.982025
321.702,327.312531,36.431969,357.14566
321.719,327.146423,36.387867,357.291382
321.735,326.968323,36.340359,357.446198
321.753,326.798431,36.295528,357.592041
321.768,326.60611,36.243721,357.756165
321.785,326.44458,36.199345,357.892822
321.802,326.259644,36.147736,358.048004
321.819,326.072632,36.095486,358.203278
321.835,325.884155,36.042225,358.358643
321.852,325.705597,35.990704,358.504974
321.869,325.513947,35.934368,358.660889
321.885,325.321381,35.87682,358.816895
321.902,325.13858,35.821453,358.963715
321.919,324.942291,35.761692,359.119354
321.935,324.743347,35.702087,359.274841
321.952,324.553833,35.646442,359.421387
321.969,324.351318,35.587132,359.577759
321.985,324.147095,35.527046,359.735016
322.002,323.953888,35.469254,359.883453
322.019,323.748108,35.405758,360.041046
322.035,323.541504,35.339977,360.198456
322.052,323.345642,35.276745,360.346558
322.069,323.136444,35.209351,360.50412
322.085,322.926086,35.141567,360.661407
322.102,322.727203,35.077396,360.809631
322.119,322.51532,35.008823,360.966949
322.136,322.302795,34.940716,361.124023
322.152,322.089569,34.873035,361.28064
322.169,321.888428,34.80901,361.427917
322.186,321.675018,34.739784,361.584686
322.204,321.461304,34.669922,361.74115
322.221,321.234528,34.59597,361.906403
322.234,321.01947,34.527248,362.061981
322.25,320.854706,34.475227,362.180817
322.267,320.651917,34.411118,362.326782
322.284,320.436615,34.343895,362.481689
322.3,320.220947,34.27702,362.636505
322.317,320.017792,34.214287,362.781921
322.334,319.802124,34.147068,362.936157
322.351,319.586243,34.079643,363.09024
322.367,319.370239,34.012714,363.243958
322.386,319.166626,33.950089,363.388641
322.403,318.924652,33.87619,363.560089
322.42,318.707977,33.810902,363.71344
322.436,318.491119,33.745983,363.866669
322.453,318.287018,33.684814,364.010193
322.47,318.070007,33.619522,364.162567
322.486,317.852722,33.554062,364.314636
322.503,317.648071,33.49181,364.457336
322.52,317.430756,33.425594,364.608856
322.536,317.212921,33.360596,364.760071
322.553,317.007782,33.299389,364.902496
322.57,316.789581,33.234047,365.052917
322.586,316.571228,33.16869,365.202698
322.603,316.365265,33.10722,365.34317
322.62,316.146332,33.041687,365.492096
322.636,315.926819,32.976181,365.640259
322.653,315.719971,32.914326,365.779358
322.67,315.499969,32.848812,365.92627
322.686,315.279205,32.784389,366.072449
322.703,315.071228,32.723839,366.209534
322.72,314.849792,32.660862,366.353943
322.737,314.627563,32.598423,366.497223
322.753,314.404999,32.535419,366.639496
322.77,314.195313,32.476006,366.772736
322.787,313.972107,32.412777,366.912872
322.803,313.74826,32.350662,367.05191
322.822,313.536804,32.292988,367.181671
322.842,313.285126,32.224606,367.334259
322.857,313.019867,32.15276,367.492981
322.872,312.820282,32.099167,367.610931
322.889,312.620544,32.045223,367.727997
322.903,312.393524,31.984766,367.859161
322.918,312.205902,31.934868,367.966217
322.935,312.004425,31.882092,368.079468
322.951,311.77536,31.823805,368.206177
322.968,311.55896,31.770454,368.323303
322.987,311.328278,31.715,368.446228
323.001,311.07019,31.653656,368.581604
323.018,310.879761,31.608669,368.680115
323.034,310.648987,31.552702,368.799011
323.051,310.431488,31.498819,368.909454
323.068,310.200226,31.440096,369.025085
323.084,309.968506,31.380749,369.139465
323.101,309.75,31.325464,369.24585
323.118,309.516266,31.269392,369.356171
323.135,309.281464,31.21562,369.46405
323.151,309.04599,31.164278,369.56897
323.168,308.823822,31.116762,369.666016
323.187,308.587616,31.064348,369.768188
323.206,308.324219,31.004295,369.880585
323.222,308.060608,30.942053,369.991699
323.237,307.838043,30.888975,370.083588
323.252,307.628815,30.838814,370.168365
323.268,307.419373,30.78754,370.252502
323.285,307.196014,30.732288,370.340851
323.301,306.957977,30.674417,370.432739
323.318,306.733215,30.621861,370.516541
323.335,306.493439,30.566671,370.603851
323.351,306.253662,30.512486,370.688812
323.368,306.027771,30.461216,370.767181
323.387,305.787445,30.406227,370.848816
323.406,305.519135,30.343204,370.93924
323.423,305.25058,30.278296,371.02771
323.435,305.010101,30.220665,371.104584
323.452,304.83963,30.180666,371.157654
323.468,304.597809,30.125111,371.230682
323.487,304.369904,30.073084,371.297791
323.504,304.099487,30.010429,371.375702
323.521,303.857819,29.95446,371.442963
323.538,303.615631,29.89818,371.509216
323.552,303.373535,29.841164,371.573456
323.568,303.173828,29.794106,371.624817
323.588,302.945313,29.740131,371.682068
323.604,302.659637,29.67214,371.751129
323.621,302.430817,29.617691,371.804504
323.635,302.1875,29.561012,371.859161
323.652,301.986603,29.514122,371.90329
323.668,301.742737,29.456835,371.955505
323.687,301.513641,29.400829,372.003967
323.713,301.241638,29.332205,372.060577
323.725,300.869171,29.236137,372.13559
323.738,300.69696,29.191067,372.169006
323.754,300.510376,29.141729,372.204865
323.771,300.280731,29.07988,372.247803
323.788,300.036926,29.014341,372.291962
323.805,299.792633,28.948788,372.334564
323.821,299.548157,28.88196,372.375885
323.838,299.318634,28.818209,372.414001
323.855,299.074524,28.749775,372.453796
323.871,298.8302,28.679571,372.493073
323.888,298.600555,28.613171,372.528839
323.905,298.356079,28.542334,372.565399
323.921,298.111511,28.471968,372.600159
323.938,297.881195,28.405148,372.631897
323.955,297.637024,28.333399,372.66452
323.971,297.392761,28.261045,372.695953
323.988,297.162933,28.192739,372.724365
324.005,296.918732,28.119732,372.753418
324.021,296.674286,28.046501,372.780945
324.038,296.444489,27.978649,372.805878
324.055,296.199463,27.907461,372.831024
324.072,295.954773,27.836494,372.854675
324.088,295.710175,27.766203,372.876648
324.105,295.479706,27.700773,372.896179
324.122,295.234863,27.630819,372.916138
324.138,294.990417,27.560152,372.935394
324.155,294.760376,27.494364,372.952118
324.172,294.515808,27.424294,372.968964
324.188,294.270996,27.355473,372.984314
324.205,294.04068,27.292068,372.997681
324.248,293.795868,27.225559,373.01062
324.256,293.17688,27.059572,373.039185
324.262,293.061554,27.029213,373.043701
324.273,292.975159,27.006552,373.046997
324.289,292.816772,26.965158,373.052979
324.305,292.586456,26.905104,373.06073
324.321,292.355957,26.844479,373.067566
324.336,292.125519,26.784508,373.073792
324.352,291.909485,26.730087,373.078888
324.369,291.678711,26.672674,373.08371
324.386,291.433472,26.612593,373.088715
324.402,291.188293,26.552929,373.093048
324.419,290.95755,26.49633,373.097412
324.436,290.712708,26.436258,373.100861
324.452,290.467804,26.375872,373.104279
324.469,290.237457,26.319078,373.107452
324.486,289.992462,26.259354,373.110779
324.502,289.747345,26.200129,373.114075
324.519,289.516693,26.14603,373.117126
324.536,289.271515,26.089806,373.120178
324.552,289.026428,26.033213,373.122772
324.569,288.795898,25.979481,373.125061
324.586,288.55127,25.922808,373.12793
324.602,288.306396,25.866339,373.13092
324.619,288.075928,25.81337,373.133514
324.636,287.830933,25.757515,373.136444
324.652,287.586029,25.702108,373.139618
324.669,287.355499,25.650595,373.14267
324.686,287.110687,25.596621,373.145813
324.702,286.865784,25.542299,373.149353
324.72,286.63559,25.491291,373.152435
324.736,286.376617,25.434185,373.156158
324.753,286.146271,25.384499,373.159485
324.769,285.901489,25.331667,373.163147
324.786,285.671112,25.281635,373.166351
324.803,285.426605,25.228914,373.170319
324.82,285.182129,25.177317,373.174805
324.836,284.9375,25.125151,373.179321
324.854,284.707581,25.075724,373.183136
324.872,284.449005,25.020815,373.187836
324.888,284.190216,24.966597,373.192871
324.905,283.960449,24.918289,373.197571
324.922,283.716217,24.866335,373.202484
324.938,283.472321,24.814581,373.207428
324.955,283.242615,24.766685,373.212433
324.972,282.998505,24.716185,373.217926
324.988,282.754669,24.665628,373.223358
325.005,282.525208,24.617809,373.228821
325.022,282.281555,24.567806,373.234375
325.038,282.03775,24.518383,373.240173
325.055,281.808411,24.471977,373.245758
325.072,281.564941,24.42227,373.251526
325.088,281.321594,24.372736,373.257507
325.105,281.092743,24.325872,373.26297
325.122,280.849396,24.276123,373.269379
325.139,280.606323,24.227127,373.27536
325.155,280.363098,24.178307,373.281372
325.172,280.134247,24.131769,373.286926
325.189,279.891418,24.082563,373.292511
325.205,279.648529,24.034601,373.298218
325.222,279.419922,23.988371,373.303467
325.239,279.177216,23.93997,373.309387
325.255,278.934753,23.891289,373.314758
325.272,278.70639,23.845758,373.319519
325.289,278.463898,23.798056,373.324493
325.305,278.221466,23.749941,373.329529
325.322,277.993561,23.704155,373.334229
325.339,277.751373,23.65546,373.338715
325.355,277.509247,23.607027,373.343048
325.372,277.281403,23.56123,373.346863
325.389,277.039429,23.512903,373.350525
325.405,276.797546,23.464016,373.354553
325.422,276.570221,23.417999,373.358032
325.439,276.328552,23.369068,373.361755
325.455,276.086884,23.321238,373.36499
325.472,275.859467,23.2754,373.367615
325.489,275.618134,23.225943,373.370728
325.506,275.377014,23.176497,373.373444
325.522,275.13559,23.127819,373.375916
325.539,274.90863,23.081884,373.378113
325.555,274.667725,23.033022,373.380188
325.572,274.440887,22.987165,373.382172
325.589,274.199829,22.937798,373.384369
325.606,273.959167,22.888281,373.386169
325.622,273.718475,22.838974,373.388275
325.639,273.491974,22.792702,373.390045
325.655,273.251404,22.742958,373.391907
325.672,273.024841,22.69611,373.393341
325.689,272.784515,22.646086,373.394623
325.706,272.544189,22.595964,373.395691
325.722,272.303864,22.545544,373.396729
325.739,272.077942,22.498375,373.397736
325.756,271.837646,22.44862,373.398376
325.772,271.597443,22.398525,373.399231
325.789,271.371643,22.351231,373.399719
325.806,271.131897,22.300894,373.39978
325.822,270.891968,22.250422,373.400208
325.839,270.66629,22.203753,373.40036
325.857,270.426514,22.154308,373.400146
325.873,270.172729,22.100922,373.399994
325.889,269.94754,22.053236,373.39975
325.906,269.722229,22.005867,373.399414
325.922,269.482697,21.956041,373.39856
325.939,269.257416,21.909613,373.397644
325.956,269.018005,21.860111,373.396759
325.972,268.778961,21.81039,373.395782
325.989,268.553986,21.763493,373.394501
326.006,268.315155,21.714243,373.393188
326.023,268.076294,21.664787,373.391632
326.039,267.837097,21.61536,373.389984
326.056,267.611542,21.569624,373.388367
326.073,267.371185,21.520842,373.386475
326.089,267.130127,21.471161,373.38446
326.106,266.902435,21.424957,373.382416
326.123,266.65921,21.376032,373.380341
326.14,266.415009,21.326525,373.377838
326.156,266.169128,21.277002,373.375549
326.173,265.936707,21.230089,373.372955
326.189,265.688263,21.179949,373.3703
326.206,265.453033,21.13269,373.367676
326.225,265.201721,21.082592,373.364929
326.239,264.91925,21.025936,373.361511
326.256,264.709381,20.985321,373.35907
326.273,264.45343,20.936081,373.355896
326.289,264.195892,20.886684,373.352905
326.306,263.952209,20.839647,373.34964
326.323,263.692108,20.788313,373.346649
326.34,263.430511,20.737146,373.343048
326.356,263.167175,20.685787,373.339478
326.373,262.917603,20.638218,373.335999
326.39,262.65094,20.587824,373.33255
326.406,262.382904,20.536772,373.328888
326.423,262.129059,20.488781,373.32547
326.44,261.857635,20.438774,373.321198
326.456,261.585327,20.388536,373.317017
326.473,261.328064,20.340158,373.312958
326.49,261.053955,20.289766,373.308472
326.506,260.779114,20.239492,373.30368
326.523,260.520111,20.19187,373.298584
326.54,260.244629,20.141344,373.293121
326.556,259.969299,20.091711,373.287354
326.573,259.709778,20.044239,373.281738
326.59,259.434326,19.994587,373.275085
326.606,259.158752,19.945499,373.26767
326.623,258.899567,19.900019,373.260162
326.64,258.623932,19.851957,373.251617
326.656,258.348022,19.803982,373.242889
326.673,258.087738,19.758745,373.234406
326.69,257.810669,19.710279,373.225281
326.707,257.532562,19.661989,373.215637
326.723,257.253174,19.613745,373.205627
326.74,256.989197,19.568983,373.195557
326.757,256.707458,19.521494,373.184387
326.773,256.424377,19.473806,373.172668
326.79,256.156403,19.429932,373.160736
326.807,255.870667,19.382751,373.148163
326.823,255.583649,19.334526,373.135315
326.84,255.312088,19.288631,373.122955
326.857,255.021896,19.241123,373.108887
326.874,254.730072,19.194574,373.094299
326.89,254.436554,19.148407,373.079041
326.907,254.159149,19.104982,373.064331
326.923,253.863205,19.058329,373.048065
326.94,253.582687,19.015488,373.032166
326.957,253.283447,18.969902,373.014801
326.973,252.982697,18.924183,372.99704
326.99,252.698547,18.881392,372.979553
327.007,252.394974,18.836359,372.96051
327.023,252.090286,18.79178,372.940857
327.04,251.802444,18.751503,372.921082
327.057,251.496063,18.708811,372.899628
327.074,251.18956,18.66622,372.877777
327.09,250.882874,18.624029,372.854675
327.107,250.59407,18.585732,372.831909
327.123,250.287109,18.545366,372.807068
327.14,249.998413,18.506168,372.783173
327.157,249.692276,18.464396,372.757019
