dt,x,y,z,x_vel,y_vel,z_vel,Z_acc,X_acc
94.45,305.257385,25.648491,241.54155,-0.234772,14.652267,-0.452353,9.809276,0.497678
94.46,305.4216,25.62524,241.357468,-0.25512,14.721743,-0.472297,9.809986,0.499807
94.47,305.576477,25.603373,241.18335,-0.246679,14.781954,-0.464494,9.809707,0.501633
94.48,305.740967,25.579464,240.997559,-0.239399,14.828867,-0.45919,9.80947,0.502988
94.49,305.895508,25.556858,240.822037,-0.274072,14.857582,-0.452448,9.81068,0.503732
94.5,306.05957,25.53227,240.634933,-0.252903,14.869032,-0.442741,9.809974,0.503868
94.51,306.213379,25.50885,240.458313,-0.277094,14.869169,-0.441342,9.810823,0.503631
94.52,306.376129,25.483734,240.269867,-0.268932,14.889772,-0.438289,9.810562,0.504085
94.53,306.538177,25.458323,240.080856,-0.286622,14.891143,-0.437309,9.81119,0.503881
94.54,306.689575,25.434471,239.902557,-0.272062,14.900201,-0.447758,9.810713,0.503959
94.55,306.849792,25.408613,239.712631,-0.255976,14.896903,-0.449547,9.810188,0.503601
94.56,306.999939,25.384153,239.533524,-0.225949,14.890373,-0.45603,9.809183,0.503151
94.57,307.158325,25.35787,239.342819,-0.220563,14.894419,-0.437321,9.809024,0.503053
94.58,307.306396,25.332521,239.162674,-0.19745,14.88908,-0.425162,9.808256,0.502649
94.59,307.462708,25.305079,238.970978,-0.221652,14.880693,-0.419449,9.80911,0.50213
94.6,307.618134,25.277237,238.7789,-0.224286,14.885368,-0.404201,9.809228,0.502063
94.61,307.763092,25.251331,238.597458,-0.203194,14.87724,-0.35464,9.808533,0.501577
94.62,307.915985,25.223553,238.403824,-0.178293,14.871053,-0.370996,9.80771,0.501153
94.63,308.058807,25.196426,238.221542,-0.17435,14.879334,-0.346463,9.807597,0.501238
94.64,308.209595,25.167671,238.02742,-0.176672,14.859407,-0.333516,9.807698,0.500351
94.65,308.359161,25.138783,237.832642,-0.168015,14.852015,-0.294863,9.807425,0.499895
94.66,308.499237,25.11087,237.648834,-0.129969,14.839624,-0.24959,9.806148,0.499281
94.67,308.646454,25.080837,237.453094,-0.153546,14.838938,-0.182343,9.806969,0.499056
94.68,308.7836,25.052481,237.268066,-0.161024,14.829404,-0.119984,9.807244,0.498541
94.69,308.928467,25.022396,237.070908,-0.134603,14.801215,-0.060745,9.806367,0.497379
94.7,309.063599,24.994095,236.884857,-0.128366,14.776157,-0.028433,9.806179,0.496338
94.71,309.206299,24.963541,236.68692,-0.056757,14.756615,0.025101,9.803762,0.495472
94.72,309.348022,24.932343,236.488602,-0.050364,14.737404,0.080269,9.803555,0.494617
94.73,309.480682,24.902321,236.301605,-0.093352,14.73629,0.125159,9.805023,0.49439
94.74,309.620148,24.870306,236.102417,-0.084482,14.707729,0.19017,9.804727,0.493217
94.75,309.750397,24.840633,235.91423,-0.119443,14.6696,0.233043,9.805919,0.491728
94.76,309.888153,24.80827,235.71405,-0.091112,14.653629,0.280762,9.804968,0.490978
94.77,310.016754,24.778315,235.525497,-0.076725,14.609828,0.32959,9.804484,0.489294
94.78,310.152191,24.746872,235.324539,-0.036383,14.58017,0.372365,9.803123,0.488077
94.79,310.286682,24.714573,235.12326,0.00876,14.537981,0.430447,9.801599,0.486429
94.8,310.412384,24.68399,234.933487,-0.031633,14.494335,0.445956,9.802968,0.484738
94.81,310.544678,24.651255,234.731339,-0.033371,14.475595,0.463345,9.803032,0.483873
94.82,310.668121,24.620304,234.540787,-0.012331,14.459587,0.479931,9.802327,0.483111
94.83,310.798767,24.586483,234.337921,-0.053415,14.444107,0.490777,9.803724,0.482352
94.84,310.928162,24.55324,234.134659,-0.048388,14.424839,0.490706,9.803566,0.481464
94.85,311.049072,24.521791,233.943192,-0.033755,14.381334,0.486432,9.803082,0.479769
94.86,311.17688,24.487848,233.739243,-0.045531,14.373764,0.483719,9.803489,0.479269
94.87,311.296112,24.456112,233.54715,-0.047239,14.353102,0.473366,9.803551,0.47834
94.88,311.422089,24.422085,233.342758,-0.041281,14.317502,0.436377,9.803351,0.476892
94.89,311.539673,24.390293,233.149994,-0.012939,14.291539,0.414867,9.802397,0.475781
94.9,311.663788,24.356533,232.94516,0.008152,14.280814,0.392956,9.801687,0.475166
94.91,311.787109,24.322784,232.73996,-0.010823,14.264888,0.381884,9.802327,0.474375
94.92,311.902374,24.290892,232.54657,0.011686,14.242239,0.359341,9.801574,0.473373
94.93,312.023926,24.256792,232.34082,-0.004545,14.218184,0.361661,9.80212,0.472305
94.94,312.137604,24.224771,232.146942,0.012413,14.193171,0.309597,9.80155,0.47122
94.95,312.257721,24.19116,231.940796,0.034595,14.179064,0.29766,9.800807,0.470484
94.96,312.377075,24.157276,231.734436,0.007107,14.179582,0.270959,9.801731,0.470241
94.97,312.488708,24.124676,231.540237,-0.017058,14.167683,0.238596,9.802543,0.469597
94.98,312.606689,24.089689,231.333755,-0.015379,14.134895,0.201509,9.802487,0.468236
94.99,312.717255,24.05739,231.139374,-0.026455,14.124122,0.16085,9.80286,0.467627
95,312.833954,24.023264,230.932495,0.007513,14.118807,0.128309,9.801726,0.467186
95.01,312.943085,23.991726,230.737534,0.003517,14.103891,0.105314,9.801862,0.46644
95.02,313.058624,23.957159,230.530304,0.020536,14.076311,0.065966,9.801293,0.465254
95.03,313.173431,23.92244,230.323364,0.014349,14.077609,0.042205,9.8015,0.465032
95.04,313.280914,23.890781,230.128159,0.010431,14.060259,0.01574,9.801633,0.464205
95.05,313.394836,23.856445,229.920807,-0.002994,14.051401,-0.000394,9.802081,0.463648
95.06,313.501343,23.823606,229.725525,-0.017222,14.038347,-0.021692,9.802555,0.462965
95.07,313.614288,23.788609,229.518158,-0.017227,14.023229,-0.056244,9.802554,0.462197
95.08,313.720428,23.756002,229.32312,-0.000872,14.013762,-0.069456,9.802007,0.461632
95.09,313.832397,23.721708,229.115509,-0.00856,14.00969,-0.097593,9.802259,0.461233
95.1,313.944153,23.687267,228.908096,-0.002346,14.006325,-0.109024,9.802052,0.460859
95.11,314.048981,23.654913,228.712982,-0.007593,13.990486,-0.134283,9.802227,0.460087
95.12,314.160217,23.620663,228.505463,0.012981,13.967734,-0.150974,9.801544,0.459071
95.13,314.264282,23.588709,228.310303,0.024092,13.967081,-0.154942,9.801173,0.458804
95.14,314.374695,23.555023,228.102905,0.028491,13.929712,-0.178087,9.801022,0.4573
95.15,314.485016,23.521303,227.895615,0.049622,13.907545,-0.1911,9.800312,0.456302
95.16,314.588715,23.488876,227.700821,0.049293,13.918386,-0.195761,9.800314,0.456413
95.17,314.698395,23.454819,227.493759,0.001955,13.914859,-0.211819,9.801876,0.456036
95.18,314.801422,23.423883,227.299042,0.015105,13.901946,-0.217493,9.801437,0.455365
95.19,314.910675,23.391382,227.091934,0.029737,13.864314,-0.208977,9.800953,0.45386
95.2,315.013428,23.359903,226.897385,0.039653,13.853431,-0.224268,9.800626,0.453257
95.21,315.122253,23.326569,226.690872,0.00123,13.863909,-0.248977,9.801894,0.453344
95.22,315.231171,23.293827,226.484497,0.011446,13.854548,-0.252831,9.801556,0.452778
95.23,315.333618,23.262751,226.290298,0.010911,13.83999,-0.262146,9.80157,0.452058
95.24,315.442017,23.230118,226.083908,0.020729,13.829241,-0.265554,9.801242,0.45145
95.25,315.543793,23.199881,225.889847,0.023068,13.811939,-0.264175,9.801159,0.450638
95.26,315.652069,23.167498,225.683777,0.038386,13.789967,-0.263179,9.80065,0.449657
95.27,315.760437,23.1346,225.478119,-0.005944,13.805275,-0.261801,9.802111,0.449909
95.28,315.861908,23.103783,225.284546,-0.03038,13.806562,-0.255644,9.80292,0.449717
95.29,315.969391,23.072088,225.078934,-0.038837,13.764227,-0.252769,9.803203,0.448073
95.3,316.070801,23.041962,224.885498,-0.022055,13.743512,-0.271205,9.802651,0.447154
95.31,316.178375,23.00997,224.680405,0.013115,13.74437,-0.290993,9.801492,0.44693
95.32,316.279694,22.980234,224.487381,-0.012693,13.752183,-0.284805,9.802341,0.446954
95.33,316.38681,22.949173,224.282379,0.008318,13.739693,-0.274564,9.801654,0.446299
95.34,316.493896,22.918196,224.077408,0.011434,13.715344,-0.27428,9.801557,0.445255
95.35,316.594604,22.887764,223.884796,0.025587,13.702776,-0.262225,9.801094,0.44461
95.36,316.701385,22.855961,223.680359,-0.021105,13.695548,-0.256351,9.802627,0.444125
95.37,316.801788,22.826851,223.488098,-0.037308,13.673215,-0.260325,9.803161,0.443161
95.38,316.908691,22.796335,223.283905,-0.007984,13.669362,-0.25114,9.802203,0.442789
95.39,317.008942,22.767618,223.091827,-0.014168,13.652331,-0.253712,9.80241,0.442001
95.4,317.115173,22.737034,222.887817,-0.007353,13.641702,-0.249164,9.802195,0.44141
95.41,317.221252,22.706913,222.684082,0.011759,13.615442,-0.248612,9.801578,0.440306
95.42,317.320892,22.678659,222.492401,0.02499,13.590107,-0.256656,9.801149,0.439247
95.43,317.42688,22.648682,222.289017,0.0369,13.586435,-0.258195,9.800761,0.438881
95.44,317.526367,22.620527,222.097778,0.031175,13.568595,-0.256852,9.800942,0.438067
95.45,317.632111,22.591082,221.894653,0.011955,13.567122,-0.248088,9.801567,0.437775
95.46,317.737793,22.561844,221.691833,0.016872,13.564418,-0.256085,9.801407,0.437446
95.47,317.837189,22.53426,221.50119,-0.010428,13.566319,-0.231401,9.802302,0.437284
95.48,317.942474,22.505234,221.298599,-0.008899,13.539639,-0.229155,9.80226,0.436177
95.49,318.041382,22.477808,221.107941,0.009641,13.515142,-0.212093,9.801662,0.435153
95.5,318.146454,22.448359,220.905823,-0.011365,13.491444,-0.217942,9.802349,0.434139
95.51,318.245544,22.420959,220.715668,-0.01919,13.467808,-0.226859,9.802603,0.433139
95.52,318.350464,22.392647,220.513916,-0.032032,13.468163,-0.227573,9.803018,0.432907
95.53,318.455475,22.365101,220.312195,0.006348,13.454619,-0.242681,9.801772,0.432228
95.54,318.553833,22.338823,220.12233,-0.013952,13.459932,-0.231758,9.802437,0.432178
95.55,318.658203,22.311134,219.921234,-0.013435,13.427599,-0.235465,9.802427,0.430891
95.56,318.756256,22.285351,219.731766,0.019537,13.395836,-0.227245,9.801364,0.429637
95.57,318.860535,22.257982,219.53067,-0.017251,13.394819,-0.224646,9.802563,0.429366
95.58,318.958557,22.232609,219.341797,-0.019647,13.388569,-0.216814,9.802647,0.42894
95.59,319.062653,22.205423,219.141342,0.015972,13.374079,-0.220954,9.801497,0.428234
95.6,319.166565,22.178535,218.940994,-0.005086,13.365704,-0.232445,9.802178,0.427727
95.61,319.264496,22.153593,218.752533,0.019178,13.353655,-0.22162,9.801393,0.427116
95.62,319.368134,22.126673,218.552505,0.01638,13.324679,-0.221342,9.80148,0.425944
95.63,319.465698,22.101553,218.364639,-0.014665,13.308902,-0.214615,9.802482,0.425212
95.64,319.569336,22.075706,218.165085,-0.019755,13.312061,-0.190642,9.802649,0.425082
95.65,319.672943,22.049511,217.965714,-0.02468,13.29177,-0.185281,9.802814,0.424195
95.66,319.770477,22.025072,217.778336,-0.053633,13.298729,-0.172993,9.803758,0.424203
95.67,319.873444,21.999472,217.579422,-0.020133,13.271049,-0.189349,9.802687,0.42308
95.68,319.970551,21.975069,217.392227,-0.001005,13.242971,-0.18369,9.802075,0.421955
95.69,320.073761,21.949575,217.193359,-0.035822,13.236848,-0.190444,9.803204,0.421526
95.7,320.170959,21.926069,217.005859,-0.036942,13.261711,-0.181433,9.803246,0.422111
95.71,320.274475,21.901146,216.806244,-0.024375,13.302501,-0.176229,9.802848,0.423195
95.72,320.378357,21.875814,216.605957,-0.001769,13.356985,-0.181974,9.802126,0.424718
95.73,320.476563,21.851431,216.416962,-0.014834,13.415491,-0.185763,9.802549,0.42638
95.74,320.581055,21.826355,216.214966,-0.045713,13.477586,-0.185745,9.803546,0.428141
95.75,320.679993,21.802853,216.023941,-0.025271,13.541425,-0.172185,9.802895,0.429972
95.76,320.785278,21.777916,215.820007,-0.054253,13.617637,-0.168978,9.803833,0.432184
95.77,320.891418,21.753235,215.614624,-0.063264,13.689067,-0.163403,9.804131,0.434241
95.78,320.991913,21.729643,215.42067,-0.0547,13.770162,-0.167701,9.803862,0.436621
95.79,321.099091,21.704483,215.213486,-0.07595,13.831657,-0.167264,9.804545,0.438355
95.8,321.200684,21.680927,215.017517,-0.111306,13.900226,-0.156106,9.805683,0.440328
95.81,321.308533,21.655869,214.808456,-0.149292,13.968265,-0.140289,9.806911,0.442268
95.82,321.410828,21.632965,214.611267,-0.140496,14.014089,-0.13651,9.806643,0.443513
95.83,321.519531,21.608,214.401077,-0.12189,14.046904,-0.119315,9.806062,0.444328
95.84,321.628479,21.583055,214.190842,-0.153657,14.050002,-0.120738,9.807092,0.444192
95.85,321.731384,21.559408,213.992828,-0.155538,14.045862,-0.101911,9.807162,0.443837
95.86,321.84024,21.534199,213.782227,-0.151198,14.04304,-0.105987,9.807034,0.44351
95.87,321.942749,21.511093,213.583969,-0.16009,14.038658,-0.097487,9.807328,0.443147
95.88,322.051849,21.486204,213.373459,-0.142658,14.022465,-0.096951,9.806783,0.442394
95.89,322.154266,21.462828,213.175522,-0.172115,14.023316,-0.075045,9.807734,0.4422
95.9,322.263062,21.43766,212.965271,-0.159695,14.007854,-0.083362,9.807353,0.441473
95.91,322.371735,21.413313,212.755295,-0.163561,14.000088,-0.067168,9.80749,0.44099
95.92,322.474152,21.391342,212.557983,-0.099872,13.972855,-0.068598,9.805475,0.439903
95.93,322.582672,21.366978,212.348083,-0.091411,13.963188,-0.058536,9.805219,0.439361
95.94,322.68454,21.344387,212.151093,-0.112897,13.944059,-0.047893,9.805917,0.438533
95.95,322.792847,21.32024,211.941803,-0.103345,13.914908,-0.045024,9.805632,0.437372
95.96,322.900879,21.296251,211.732956,-0.112094,13.900685,-0.036409,9.805924,0.436682
95.97,323.002625,21.274166,211.536392,-0.099797,13.874377,-0.048221,9.805547,0.435626
95.98,323.110504,21.250967,211.327911,-0.070951,13.854014,-0.03391,9.804642,0.434745
95.99,323.217896,21.227943,211.120468,-0.096235,13.81806,-0.025352,9.805451,0.43337
96,323.318115,21.206894,210.927032,-0.101736,13.711331,-0.030092,9.805637,0.42977
96.01,323.417633,21.185823,210.734406,-0.059833,13.58638,-0.030761,9.804326,0.425595
96.02,323.522736,21.162718,210.531311,-0.075271,13.47294,-0.024989,9.804832,0.421776
96.03,323.62674,21.139973,210.330444,-0.094738,13.344217,-0.030819,9.805469,0.417481
96.04,323.723419,21.118649,210.142685,-0.045358,13.228827,-0.022391,9.803924,0.413623
96.05,323.825348,21.09618,209.945068,-0.091245,13.108216,-0.031151,9.805389,0.409591
96.06,323.920258,21.075808,209.761154,-0.071737,12.986353,-0.03706,9.804791,0.405537
96.07,324.019836,21.054699,209.567688,-0.024071,12.824282,-0.038725,9.803304,0.400205
96.08,324.113007,21.034872,209.387054,-0.013314,12.675705,-0.041906,9.802979,0.395315
96.09,324.210144,21.014891,209.197998,-0.008255,12.533365,-0.034489,9.802837,0.390615
96.1,324.306183,20.995216,209.010788,0.039149,12.381762,-0.039351,9.801361,0.385627
96.11,324.395416,20.977217,208.836609,0.044561,12.215123,-0.050473,9.801208,0.380182
96.12,324.489197,20.95887,208.653915,0.10175,12.050158,-0.059552,9.799426,0.374785
96.13,324.576324,20.942045,208.483948,0.120727,11.915871,-0.075205,9.798843,0.370368
96.14,324.667847,20.924713,208.305511,0.148616,11.747593,-0.060574,9.797979,0.364876
96.15,324.763336,20.906733,208.11879,0.153247,11.592418,-0.054231,9.797848,0.359789
96.16,324.841888,20.891672,207.964661,0.176089,11.480169,-0.075694,9.797139,0.356089
96.17,324.929382,20.876333,207.793137,0.159374,11.301761,-0.068767,9.797672,0.350291
96.18,325.011414,20.862362,207.632874,0.235919,11.130601,-0.074806,9.795276,0.34474
96.19,325.097015,20.848137,207.46524,0.220809,11.026711,-0.052361,9.795754,0.34129
96.2,325.175995,20.835428,207.309235,0.206709,10.851871,-0.076879,9.79621,0.335637
96.21,325.259369,20.822653,207.145889,0.276689,10.727364,-0.068104,9.794028,0.331556
96.22,325.341095,20.81007,206.985291,0.277971,10.532734,-0.085733,9.793998,0.325278
96.23,325.421967,20.798487,206.826645,0.298846,10.386803,-0.075621,9.793361,0.320536
96.24,325.497467,20.787647,206.678375,0.369374,10.275844,-0.06969,9.791158,0.3169
96.25,325.572723,20.776772,206.531906,0.332754,10.211566,-0.089056,9.792311,0.314731
96.26,325.651642,20.764893,206.376709,0.355318,10.165713,-0.069726,9.791609,0.313128
96.27,325.731049,20.752535,206.222733,0.313807,10.15967,-0.048076,9.7929,0.312766
96.28,325.805542,20.740652,206.078094,0.248193,10.145438,-0.048433,9.794947,0.312161
96.29,325.88446,20.727806,205.924942,0.261749,10.111624,-0.030145,9.794514,0.31093
96.3,325.959259,20.716034,205.781326,0.199309,10.084114,0.009013,9.796452,0.309906
96.31,326.037964,20.703115,205.629456,0.186074,10.070392,0.019959,9.796854,0.309303
96.32,326.111237,20.689581,205.488281,0.155964,9.996753,0.016403,9.797781,0.306843
96.33,326.188416,20.674627,205.339172,0.074923,9.892988,0.0475,9.8003,0.303441
96.34,326.264709,20.66046,205.19165,0.016476,9.789557,0.013646,9.802117,0.300059
96.35,326.336243,20.647724,205.054535,-0.001658,9.650628,-0.000369,9.80268,0.295583
96.36,326.411865,20.634277,204.910538,-0.011274,9.519814,-0.017058,9.802979,0.291354
96.37,326.481873,20.621769,204.776764,-0.018943,9.409687,-0.009723,9.803214,0.287782
96.38,326.554779,20.608818,204.636536,0.00587,9.276679,-0.010755,9.802439,0.283494
96.39,326.62265,20.597214,204.506393,-0.019763,9.143024,-0.008407,9.803234,0.279203
96.4,326.69342,20.585835,204.370636,0.03199,8.982979,-0.032681,9.801628,0.274089
96.41,326.763672,20.574947,204.237061,0.065193,8.820203,-0.028664,9.800598,0.268895
96.42,326.828552,20.565006,204.113495,0.11522,8.69367,-0.014246,9.799047,0.264841
96.43,326.896393,20.554409,203.984024,0.147217,8.560681,-0.019723,9.798052,0.260583
96.44,326.959229,20.544706,203.864304,0.159307,8.417212,-0.018322,9.797672,0.256013
96.45,327.024994,20.534952,203.739212,0.159794,8.282303,-0.012241,9.797653,0.251707
96.46,327.089996,20.525337,203.616043,0.179989,8.173804,-0.016322,9.797025,0.248225
96.47,327.150116,20.516325,203.502167,0.157667,8.058889,-0.001754,9.797712,0.244559
96.48,327.212891,20.507435,203.383453,0.167232,7.91777,0.033988,9.797416,0.240082
96.49,327.27121,20.499294,203.273239,0.180253,7.771026,0.039144,9.797014,0.23544
96.5,327.332184,20.490595,203.158066,0.182172,7.656665,0.043286,9.796955,0.231795
96.51,327.38916,20.482454,203.051758,0.163992,7.542772,0.039845,9.797517,0.228176
96.52,327.448669,20.47368,202.940659,0.184587,7.438387,0.065207,9.79688,0.22485
96.53,327.507355,20.464724,202.831192,0.148201,7.327062,0.098096,9.798001,0.221316
96.54,327.561432,20.456512,202.730286,0.149564,7.204396,0.10781,9.797959,0.217444
96.55,327.617828,20.448065,202.62471,0.144035,7.067668,0.130458,9.798126,0.213135
96.56,327.670593,20.440493,202.527344,0.142379,6.96043,0.130995,9.798177,0.209746
96.57,327.725769,20.433245,202.426346,0.144813,6.833286,0.141582,9.798103,0.205747
96.58,327.780365,20.426065,202.327194,0.151808,6.706054,0.158353,9.797892,0.201753
96.59,327.83075,20.419163,202.235672,0.161006,6.574785,0.182301,9.797611,0.197645
96.6,327.883514,20.411602,202.140198,0.173669,6.452783,0.207075,9.797221,0.193817
96.61,327.932465,20.404701,202.052185,0.162858,6.304831,0.239725,9.797551,0.189196
96.62,327.983398,20.39719,201.959991,0.15939,6.178289,0.267545,9.797653,0.185228
96.63,328.030762,20.38973,201.874924,0.125951,6.109741,0.29398,9.798676,0.183049
96.64,328.079987,20.382399,201.787094,0.119804,5.989701,0.331247,9.798862,0.179292
